,tension,tiempo
2121,0.464,4.062
2122,0.504,4.064
2123,0.536,4.066000000000001
2124,0.5680000000000001,4.0680000000000005
2125,0.6,4.07
2126,0.632,4.072
2127,0.656,4.074000000000001
2128,0.672,4.0760000000000005
2129,0.6880000000000001,4.078
2130,0.6880000000000001,4.08
2131,0.6880000000000001,4.082000000000001
2132,0.6960000000000001,4.0840000000000005
2133,0.6880000000000001,4.086
2134,0.672,4.088
2135,0.656,4.090000000000001
2136,0.632,4.0920000000000005
2137,0.608,4.094
2138,0.584,4.096
2139,0.544,4.098000000000001
2140,0.504,4.1000000000000005
2141,0.47200000000000003,4.102
2142,0.448,4.104
2143,0.424,4.106000000000001
2144,0.4,4.1080000000000005
2145,0.384,4.11
2146,0.368,4.112
2147,0.368,4.114000000000001
2148,0.368,4.1160000000000005
2149,0.368,4.118
2150,0.368,4.12
2151,0.384,4.122000000000001
2152,0.40800000000000003,4.1240000000000006
2153,0.424,4.126
2154,0.44,4.128
2155,0.464,4.130000000000001
2156,0.496,4.132000000000001
2157,0.536,4.134
2158,0.5760000000000001,4.136
2159,0.608,4.138000000000001
2160,0.624,4.140000000000001
2161,0.664,4.142
2162,0.672,4.144
2163,0.6880000000000001,4.146000000000001
2164,0.6880000000000001,4.148000000000001
2165,0.6880000000000001,4.15
2166,0.6880000000000001,4.152
2167,0.68,4.154000000000001
2168,0.68,4.156000000000001
2169,0.664,4.158
2170,0.632,4.16
2171,0.6,4.162000000000001
2172,0.5760000000000001,4.164000000000001
2173,0.544,4.166
2174,0.504,4.168
2175,0.47200000000000003,4.170000000000001
2176,0.44,4.172000000000001
2177,0.424,4.174
2178,0.40800000000000003,4.176
2179,0.392,4.178
2180,0.376,4.180000000000001
2181,0.368,4.182
2182,0.368,4.184
2183,0.368,4.186
2184,0.376,4.188000000000001
2185,0.384,4.19
2186,0.4,4.192
2187,0.424,4.194
2188,0.448,4.196000000000001
2189,0.47200000000000003,4.198
2190,0.504,4.2
2191,0.544,4.202
2192,0.5760000000000001,4.204000000000001
2193,0.608,4.206
2194,0.632,4.208
2195,0.648,4.21
2196,0.672,4.212000000000001
2197,0.68,4.214
2198,0.6960000000000001,4.216
2199,0.6880000000000001,4.218
2200,0.6880000000000001,4.220000000000001
2201,0.68,4.222
2202,0.672,4.224
2203,0.656,4.226
2204,0.624,4.228000000000001
2205,0.592,4.23
2206,0.5680000000000001,4.232
2207,0.536,4.234
2208,0.504,4.236000000000001
2209,0.47200000000000003,4.238
2210,0.44,4.24
2211,0.424,4.242
2212,0.40800000000000003,4.244000000000001
2213,0.392,4.246
2214,0.368,4.248
2215,0.368,4.25
2216,0.368,4.252000000000001
2217,0.368,4.2540000000000004
2218,0.376,4.256
2219,0.392,4.258
2220,0.40800000000000003,4.260000000000001
2221,0.432,4.2620000000000005
2222,0.456,4.264
2223,0.47200000000000003,4.266
2224,0.504,4.268000000000001
2225,0.536,4.2700000000000005
2226,0.5760000000000001,4.272
2227,0.608,4.274
2228,0.632,4.276000000000001
2229,0.656,4.2780000000000005
2230,0.672,4.28
2231,0.6880000000000001,4.282
2232,0.6880000000000001,4.284000000000001
2233,0.6880000000000001,4.2860000000000005
2234,0.68,4.288
2235,0.672,4.29
2236,0.664,4.292000000000001
2237,0.648,4.2940000000000005
2238,0.624,4.296
2239,0.592,4.298
2240,0.56,4.300000000000001
2241,0.536,4.3020000000000005
2242,0.504,4.304
2243,0.47200000000000003,4.306
2244,0.44,4.308000000000001
2245,0.41600000000000004,4.3100000000000005
2246,0.4,4.312
2247,0.392,4.314
2248,0.384,4.316000000000001
2249,0.368,4.3180000000000005
2250,0.368,4.32
2251,0.376,4.322
2252,0.384,4.324000000000001
2253,0.392,4.3260000000000005
2254,0.41600000000000004,4.328
2255,0.432,4.33
2256,0.456,4.332000000000001
2257,0.488,4.3340000000000005
2258,0.512,4.336
2259,0.544,4.338
2260,0.584,4.340000000000001
2261,0.616,4.3420000000000005
2262,0.64,4.344
2263,0.656,4.346
2264,0.664,4.348000000000001
2265,0.672,4.3500000000000005
2266,0.68,4.352
2267,0.6880000000000001,4.354
2268,0.68,4.356000000000001
2269,0.672,4.3580000000000005
2270,0.664,4.36
2271,0.648,4.362
2272,0.624,4.364000000000001
2273,0.592,4.3660000000000005
2274,0.552,4.368
2275,0.528,4.37
2276,0.496,4.372000000000001
2277,0.464,4.3740000000000006
2278,0.44,4.376
2279,0.41600000000000004,4.378
2280,0.40800000000000003,4.380000000000001
2281,0.392,4.382000000000001
2282,0.384,4.384
2283,0.368,4.386
2284,0.368,4.388000000000001
2285,0.368,4.390000000000001
2286,0.392,4.392
2287,0.392,4.394
2288,0.41600000000000004,4.396000000000001
2289,0.432,4.398000000000001
2290,0.456,4.4
2291,0.488,4.402
2292,0.52,4.404000000000001
2293,0.552,4.406000000000001
2294,0.584,4.408
2295,0.608,4.41
2296,0.64,4.412000000000001
2297,0.656,4.414000000000001
2298,0.664,4.416
2299,0.68,4.418
2300,0.68,4.420000000000001
2301,0.6880000000000001,4.422000000000001
2302,0.68,4.424
2303,0.672,4.426
2304,0.648,4.428000000000001
2305,0.64,4.430000000000001
2306,0.616,4.432
2307,0.584,4.434
2308,0.56,4.436
2309,0.52,4.438000000000001
2310,0.496,4.44
2311,0.464,4.442
2312,0.448,4.444
2313,0.41600000000000004,4.446000000000001
2314,0.4,4.448
2315,0.392,4.45
2316,0.376,4.452
2317,0.376,4.454000000000001
2318,0.376,4.456
2319,0.376,4.458
2320,0.392,4.46
2321,0.40800000000000003,4.462000000000001
2322,0.41600000000000004,4.464
2323,0.432,4.466
2324,0.464,4.468
2325,0.488,4.470000000000001
2326,0.52,4.472
2327,0.552,4.474
2328,0.584,4.476
2329,0.616,4.478000000000001
2330,0.64,4.48
2331,0.656,4.482
2332,0.672,4.484
2333,0.672,4.486000000000001
2334,0.68,4.488
2335,0.68,4.49
2336,0.68,4.492
2337,0.664,4.494000000000001
2338,0.656,4.496
2339,0.632,4.498
2340,0.616,4.5
2341,0.584,4.502000000000001
2342,0.552,4.5040000000000004
2343,0.52,4.506
2344,0.488,4.508
2345,0.464,4.510000000000001
2346,0.44,4.5120000000000005
2347,0.41600000000000004,4.514
2348,0.4,4.516
2349,0.384,4.518000000000001
2350,0.376,4.5200000000000005
2351,0.376,4.522
2352,0.384,4.524
2353,0.376,4.526000000000001
2354,0.392,4.5280000000000005
2355,0.40800000000000003,4.53
2356,0.424,4.532
2357,0.44,4.534000000000001
2358,0.464,4.5360000000000005
2359,0.496,4.538
2360,0.536,4.54
2361,0.56,4.542000000000001
2362,0.584,4.5440000000000005
2363,0.616,4.546
2364,0.64,4.548
2365,0.656,4.550000000000001
2366,0.672,4.5520000000000005
2367,0.68,4.554
2368,0.68,4.556
2369,0.68,4.558000000000001
2370,0.672,4.5600000000000005
2371,0.664,4.562
2372,0.648,4.564
2373,0.632,4.566000000000001
2374,0.608,4.5680000000000005
2375,0.584,4.57
2376,0.552,4.572
2377,0.512,4.574000000000001
2378,0.48,4.5760000000000005
2379,0.456,4.578
2380,0.44,4.58
2381,0.41600000000000004,4.582000000000001
2382,0.4,4.5840000000000005
2383,0.392,4.586
2384,0.376,4.588
2385,0.376,4.590000000000001
2386,0.376,4.5920000000000005
2387,0.384,4.594
2388,0.392,4.596
2389,0.40800000000000003,4.598000000000001
2390,0.432,4.6000000000000005
2391,0.448,4.602
2392,0.47200000000000003,4.604
2393,0.496,4.606000000000001
2394,0.528,4.6080000000000005
2395,0.56,4.61
2396,0.592,4.612
2397,0.616,4.614000000000001
2398,0.64,4.6160000000000005
2399,0.656,4.618
2400,0.672,4.62
2401,0.68,4.622000000000001
2402,0.68,4.6240000000000006
2403,0.68,4.626
2404,0.672,4.628
2405,0.664,4.630000000000001
2406,0.648,4.632000000000001
2407,0.624,4.634
2408,0.6,4.636
2409,0.584,4.638000000000001
2410,0.552,4.640000000000001
2411,0.52,4.642
2412,0.488,4.644
2413,0.456,4.646000000000001
2414,0.432,4.648000000000001
2415,0.41600000000000004,4.65
2416,0.4,4.652
2417,0.392,4.654000000000001
2418,0.376,4.656000000000001
2419,0.384,4.658
2420,0.384,4.66
2421,0.384,4.662000000000001
2422,0.392,4.664000000000001
2423,0.41600000000000004,4.666
2424,0.424,4.668
2425,0.448,4.670000000000001
2426,0.47200000000000003,4.672000000000001
2427,0.496,4.674
2428,0.528,4.676
2429,0.5680000000000001,4.678000000000001
2430,0.6,4.680000000000001
2431,0.616,4.682
2432,0.64,4.684
2433,0.656,4.686
2434,0.672,4.688000000000001
2435,0.672,4.69
2436,0.672,4.692
2437,0.672,4.694
2438,0.664,4.696000000000001
2439,0.664,4.698
2440,0.656,4.7
2441,0.632,4.702
2442,0.6,4.704000000000001
2443,0.5680000000000001,4.706
2444,0.552,4.708
2445,0.512,4.71
2446,0.48,4.712000000000001
2447,0.456,4.714
2448,0.432,4.716
2449,0.41600000000000004,4.718
2450,0.40800000000000003,4.720000000000001
2451,0.392,4.722
2452,0.384,4.724
2453,0.376,4.726
2454,0.384,4.728000000000001
2455,0.392,4.73
2456,0.4,4.732
2457,0.40800000000000003,4.734
2458,0.432,4.736000000000001
2459,0.448,4.738
2460,0.47200000000000003,4.74
2461,0.504,4.742
2462,0.536,4.744000000000001
2463,0.56,4.746
2464,0.592,4.748
2465,0.616,4.75
2466,0.64,4.752000000000001
2467,0.656,4.7540000000000004
2468,0.664,4.756
2469,0.672,4.758
2470,0.68,4.760000000000001
2471,0.672,4.7620000000000005
2472,0.664,4.764
2473,0.656,4.766
2474,0.648,4.768000000000001
2475,0.624,4.7700000000000005
2476,0.6,4.772
2477,0.5680000000000001,4.774
2478,0.544,4.776000000000001
2479,0.512,4.7780000000000005
2480,0.488,4.78
2481,0.464,4.782
2482,0.432,4.784000000000001
2483,0.41600000000000004,4.7860000000000005
2484,0.4,4.788
2485,0.392,4.79
2486,0.384,4.792000000000001
2487,0.384,4.7940000000000005
2488,0.384,4.796
2489,0.392,4.798
2490,0.4,4.800000000000001
2491,0.41600000000000004,4.8020000000000005
2492,0.432,4.804
2493,0.448,4.806
2494,0.47200000000000003,4.808000000000001
2495,0.504,4.8100000000000005
2496,0.536,4.812
2497,0.56,4.814
2498,0.592,4.816000000000001
2499,0.624,4.8180000000000005
